Date_Month,Date_Year,Station_City,Station_State,Data_Temperature,Data_Precipitation
8,2016,Lander,Wyoming,73,0.01
8,2016,Rawlins,Wyoming,69,0
8,2016,Sheridan,Wyoming,73,0.58
8,2016,Birmingham,Alabama,82,0.49
8,2016,Huntsville,Alabama,83,0.73
8,2016,Mobile,Alabama,81,2.38
8,2016,Montgomery,Alabama,84,0.9
8,2016,Anchorage,Alaska,60,1.78
8,2016,Annette,Alaska,62,1.76
8,2016,Bethel,Alaska,59,0.52
8,2016,Bettles,Alaska,59,1.22
8,2016,Cold Bay,Alaska,55,0.98
8,2016,Cordova,Alaska,55,6.05
8,2016,Delta Junction/Ft Greely,Alaska,61,0.33
8,2016,Fairbanks,Alaska,63,0.34
8,2016,Gulkana,Alaska,57,0.79
8,2016,Gustavus,Alaska,60,0
8,2016,Homer,Alaska,57,0.6
8,2016,Iliamna,Alaska,57,2.11
8,2016,Juneau,Alaska,58,2.86
8,2016,Kenai,Alaska,57,1.12
8,2016,Ketchikan,Alaska,61,1.59
8,2016,King Salmon,Alaska,59,1.22
8,2016,Kodiak,Alaska,56,0.96
8,2016,Kotzebue,Alaska,61,0.17
8,2016,Mc Grath,Alaska,60,0.73
8,2016,Nome,Alaska,58,0.36
8,2016,Northway,Alaska,58,0.64
8,2016,Palmer,Alaska,57,0.74
8,2016,Petersburg,Alaska,60,0
8,2016,Puntilla Lake,Alaska,60,0
8,2016,Shemya,Alaska,60,0
8,2016,Sitka,Alaska,58,4.09
8,2016,Skagway,Alaska,60,0.79
8,2016,St Paul Island,Alaska,60,0
8,2016,Talkeetna,Alaska,59,1.49
8,2016,Tanana,Alaska,59,0.18
8,2016,Utqiagvik (Barrow),Alaska,40,0.02
8,2016,Wrangell,Alaska,60,0
8,2016,Yakutat,Alaska,58,5.79
8,2016,Douglas Bisbee,Arizona,77,1.41
8,2016,Kingman,Arizona,84,0.03
8,2016,Phoenix,Arizona,93,0.35
8,2016,Tucson,Arizona,86,0.88
8,2016,Winslow,Arizona,77,0.7
8,2016,Fort Smith,Arkansas,84,1.59
8,2016,Harrison,Arkansas,78,2.64
8,2016,North Little Rock,Arkansas,81,1.56
8,2016,Bakersfield,California,86,0
8,2016,Bishop,California,75,0
8,2016,China Lake,California,84,0
8,2016,Concord,California,75,0
8,2016,Eureka,California,57,0
8,2016,Fresno,California,84,0
8,2016,Hayward,California,67,0
8,2016,Long Beach,California,74,0
8,2016,Los Angeles,California,72,0
8,2016,Red Bluff,California,82,0
8,2016,Redding,California,83,0
8,2016,Sacramento,California,77,0
8,2016,Salinas,California,62,0
8,2016,San Diego,California,73,0
8,2016,San Francisco,California,64,0
8,2016,Sandberg,California,79,0
8,2016,Santa Barbara,California,66,0
8,2016,Santa Maria,California,62,0
8,2016,Stockton,California,78,0
8,2016,Alamosa,Colorado,64,0.07
8,2016,Colorado Springs,Colorado,71,0.39
8,2016,Craig,Colorado,65,0.26
8,2016,Denver,Colorado,74,0.03
8,2016,Grand Junction,Colorado,77,0.09
8,2016,Pueblo,Colorado,78,0.2
8,2016,Bridgeport,Connecticut,82,2.58
8,2016,Windsor Locks,Connecticut,80,2.07
8,2016,Newark,DE,83,0.05
8,2016,Wilmington,Delaware,83,0.05
8,2016,Daytona Beach,Florida,83,0.92
8,2016,Fort Lauderdale,Florida,82,1.02
8,2016,Gainesville,Florida,82,0.67
8,2016,Jacksonville,Florida,83,0.71
8,2016,Key West,Florida,85,0.29
8,2016,Miami,Florida,82,1.93
8,2016,Orlando,Florida,82,2.72
8,2016,Pensacola,Florida,81,5.04
8,2016,Tallahassee,Florida,83,2.36
8,2016,Tampa,Florida,82,2.47
8,2016,Vero Beach,Florida,82,4.7
8,2016,West Palm Beach,Florida,84,0.56
8,2016,Alma,Georgia,82,1.9
8,2016,Athens,Georgia,83,0.21
8,2016,Atlanta,Georgia,82,0.44
8,2016,Augusta,Georgia,84,0.11
8,2016,Macon,Georgia,82,0.24
8,2016,Savannah,Georgia,85,0.34
8,2016,Hilo,Hawaii,78,2.63
8,2016,Honolulu,Hawaii,81,0
8,2016,Kahului,Hawaii,81,0.03
8,2016,Kaunakakai,Hawaii,82,0.01
8,2016,Lihue,Hawaii,80,0.14
8,2016,Boise,Idaho,73,0
8,2016,Lewiston,Idaho,73,0.24
8,2016,Pocatello,Idaho,67,0
8,2016,Chicago,Illinois,78,0.96
8,2016,Moline,Illinois,76,3.28
8,2016,Peoria,Illinois,78,1.98
8,2016,Quincy,Illinois,78,0.06
8,2016,Rockford,Illinois,76,0.63
8,2016,Springfield,Illinois,79,5.59
8,2016,Evansville,Indiana,80,2.01
8,2016,Fort Wayne,Indiana,78,0.39
8,2016,Indianapolis,Indiana,79,2.65
8,2016,South Bend,Indiana,77,2.18
8,2016,Cedar Rapids,Iowa,75,5.07
8,2016,Des Moines,Iowa,78,1.98
8,2016,Dubuque,Iowa,74,1.56
8,2016,Sioux City,Iowa,76,1.58
8,2016,Waterloo,Iowa,74,1.55
8,2016,Concordia,Kansas,79,0.17
8,2016,Dodge City,Kansas,79,0
8,2016,Goodland,Kansas,75,0.54
8,2016,Medicine Lodge,Kansas,80,2.07
8,2016,Topeka,Kansas,79,0.45
8,2016,Wichita,Kansas,81,1.03
8,2016,Covington,Kentucky,81,0.1
8,2016,Jackson,Kentucky,80,0.57
8,2016,Lexington,Kentucky,81,0.2
8,2016,Louisville,Kentucky,82,0.7
8,2016,Paducah,Kentucky,81,0.51
8,2016,Baton Rouge,Louisiana,80,20.89
8,2016,Lake Charles,Louisiana,83,9.05
8,2016,New Orleans,Louisiana,83,4.61
8,2016,Shreveport,Louisiana,85,0.37
8,2016,Slidell,Louisiana,80,3.63
8,2016,Bangor,Maine,70,0.44
8,2016,Caribou,Maine,64,2.28
8,2016,Portland,Maine,72,0.64
8,2016,Baltimore,Maryland,83,0.52
8,2016,Salisbury,Maryland,82,0.02
8,2016,Boston,Massachusetts,79,0.76
8,2016,Milton,Massachusetts,78,0.83
8,2016,Worcester,Massachusetts,76,1.5
8,2016,Alpena,Michigan,72,0.59
8,2016,Detroit,Michigan,80,1.31
8,2016,Flint,Michigan,79,0.72
8,2016,Grand Rapids,Michigan,76,3.27
8,2016,Houghton Lake,Michigan,72,0.88
8,2016,Lansing,Michigan,77,1.96
8,2016,Marquette,Michigan,66,0.79
8,2016,Muskegon,Michigan,74,0.96
8,2016,Sault Ste Marie,Michigan,70,0.42
8,2016,Duluth,Minnesota,67,0.4
8,2016,International Falls,Minnesota,64,0.29
8,2016,Minneapolis,Minnesota,75,2.97
8,2016,Rochester,Minnesota,72,1.44
8,2016,St Cloud,Minnesota,72,3.15
8,2016,Greenville,Mississippi,82,1.83
8,2016,Greenwood,Mississippi,83,0.24
8,2016,Gulfport,Mississippi,81,7.09
8,2016,Hattiesburg,Mississippi,82,3.11
8,2016,Jackson,Mississippi,82,2.73
8,2016,Meridian,Mississippi,84,3.27
8,2016,Tupelo,Mississippi,83,0.81
8,2016,Cape Girardeau,Missouri,79,2.29
8,2016,Columbia,Missouri,79,1.45
8,2016,Kansas City,Missouri,80,0.3
8,2016,Rolla/Vichy,Missouri,77,3.24
8,2016,Springfield,Missouri,81,0.83
8,2016,St Joseph,Missouri,79,0.64
8,2016,St Louis,Missouri,82,1.09
8,2016,Billings,Montana,71,0.01
8,2016,Butte,Montana,58,0.02
8,2016,Cut Bank,Montana,63,0.9
8,2016,Dillon,Montana,62,0
8,2016,Glasgow,Montana,69,0.25
8,2016,Great Falls,Montana,66,0.8
8,2016,Havre,Montana,68,0.86
8,2016,Helena,Montana,67,0.16
8,2016,Kalispell,Montana,63,0.92
8,2016,Miles City,Montana,73,0
8,2016,Missoula,Montana,65,0.11
8,2016,Grand Island,Nebraska,76,0.05
8,2016,Lincoln,Nebraska,78,1.04
8,2016,Norfolk,Nebraska,74,0.92
8,2016,North Platte,Nebraska,75,0.76
8,2016,Omaha,Nebraska,78,1.36
8,2016,Scottsbluff,Nebraska,74,1.06
8,2016,Sidney,Nebraska,73,1.6
8,2016,Valentine,Nebraska,75,0.09
8,2016,Ely,Nevada,65,0
8,2016,Eureka,Nevada,67,0
8,2016,Las Vegas,Nevada,93,0
8,2016,Mercury,Nevada,84,0
8,2016,Reno,Nevada,75,0
8,2016,Winnemucca,Nevada,70,0
8,2016,Concord,New Hampshire,77,0.55
8,2016,Mt. Washington,New Hampshire,54,3.79
8,2016,Atlantic City,New Jersey,84,0.01
8,2016,Newark,New Jersey,84,0.39
8,2016,Albuquerque,New Mexico,77,0.03
8,2016,Clayton,New Mexico,73,0.6
8,2016,Roswell,New Mexico,81,1.08
8,2016,Albany,New York,78,1.6
8,2016,Binghamton,New York,74,2.74
8,2016,Buffalo,New York,79,0.48
8,2016,Glens Falls,New York,76,0.81
8,2016,Islip,New York,81,0.17
8,2016,New York,New York,86,0.7
8,2016,Rochester,New York,80,0.55
8,2016,Syracuse,New York,77,2.19
8,2016,Asheville,North Carolina,77,2.25
8,2016,Cape Hatteras,North Carolina,85,0.09
8,2016,Charlotte,North Carolina,83,0.22
8,2016,Greensboro,North Carolina,80,0.44
8,2016,Hickory,North Carolina,79,0.41
8,2016,Raleigh/Durham,North Carolina,84,0.54
8,2016,Wilmington,North Carolina,83,0.06
8,2016,Bismarck,North Dakota,71,1.59
8,2016,Dickinson,North Dakota,68,0.28
8,2016,Fargo,North Dakota,72,0.69
8,2016,Grand Forks,North Dakota,70,0.91
8,2016,Williston,North Dakota,71,0.15
8,2016,Akron,Ohio,79,1.45
8,2016,Cleveland,Ohio,81,2.18
8,2016,Columbus,Ohio,81,1.73
8,2016,Dayton,Ohio,79,1.63
8,2016,Mansfield,Ohio,78,2.21
8,2016,Toledo,Ohio,78,0.99
8,2016,Youngstown/Warren,Ohio,77,2.44
8,2016,Gage,Oklahoma,81,0.11
8,2016,Oklahoma City,Oklahoma,84,0.01
8,2016,Ponca City,Oklahoma,82,0.69
8,2016,Tulsa,Oklahoma,83,0.03
8,2016,Astoria,Oregon,65,0.16
8,2016,Burns,Oregon,64,0
8,2016,Eugene,Oregon,70,0
8,2016,Medford,Oregon,77,0
8,2016,Pendleton,Oregon,71,0.07
8,2016,Portland,Oregon,72,0.09
8,2016,Redmond,Oregon,66,0.02
8,2016,Salem,Oregon,71,0.24
8,2016,Allentown,Pennsylvania,81,0.7
8,2016,Erie,Pennsylvania,79,5.06
8,2016,Harrisburg,Pennsylvania,82,1.07
8,2016,Philadelphia,Pennsylvania,85,0.34
8,2016,Pittsburgh,Pennsylvania,79,1.52
8,2016,Wilkes-Barre/Scranton,Pennsylvania,78,1.37
8,2016,Williamsport,Pennsylvania,79,1.95
8,2016,San Juan,Puerto Rico,83,0.7
8,2016,Providence,Rhode Island,79,1.02
8,2016,Anderson,South Carolina,83,0.45
8,2016,Charleston,South Carolina,84,1.47
8,2016,Columbia,South Carolina,85,0.74
8,2016,Greer,South Carolina,81,1.66
8,2016,Aberdeen,South Dakota,73,1.38
8,2016,Huron,South Dakota,75,1.18
8,2016,Pierre,South Dakota,76,1.15
8,2016,Rapid City,South Dakota,72,0.96
8,2016,Sioux Falls,South Dakota,75,1.48
8,2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,81,0.01
8,2016,Chattanooga,Tennessee,84,0.05
8,2016,Clarksville,Tennessee,80,0.28
8,2016,Crossville,Tennessee,78,0.43
8,2016,Knoxville,Tennessee,83,0.78
8,2016,Memphis,Tennessee,86,0.32
8,2016,Nashville,Tennessee,82,0.87
8,2016,Oak Ridge,Tennessee,84,0.29
8,2016,Abilene,Texas,86,0.65
8,2016,Amarillo,Texas,78,1.55
8,2016,Austin/Bergstrom,Texas,86,1.08
8,2016,Austin/City,Texas,88,1.02
8,2016,Beaumont/Port Arthur,Texas,84,3.73
8,2016,Brownsville,Texas,89,0
8,2016,Childress,Texas,81,0.8
8,2016,College Station,Texas,87,1.84
8,2016,Corpus Christi,Texas,88,0.03
8,2016,Dalhart,Texas,77,0.79
8,2016,Dallas,Texas,91,0.23
8,2016,Dallas-Fort Worth,Texas,90,0.82
8,2016,Del Rio,Texas,88,3.06
8,2016,El Paso,Texas,82,1.61
8,2016,Fort Worth,Texas,91,0.09
8,2016,Galveston,Texas,85,1.84
8,2016,Houston,Texas,87,2.81
8,2016,Lubbock,Texas,80,0.71
8,2016,Midland,Texas,84,2.62
8,2016,San Angelo,Texas,88,2.03
8,2016,San Antonio,Texas,87,0.66
8,2016,Victoria,Texas,87,0.6
8,2016,Waco,Texas,89,0.2
8,2016,Wichita Falls,Texas,85,0.45
8,2016,Salt Lake City,Utah,79,0.08
8,2016,Blacksburg,VA,78,0.73
8,2016,Burlington,Vermont,77,0.58
8,2016,Lynchburg,Virginia,77,0.35
8,2016,Norfolk,Virginia,83,1.84
8,2016,Richmond,Virginia,82,0.24
8,2016,Roanoke,Virginia,78,0.73
8,2016,Wallops Island,Virginia,83,0.07
8,2016,Washington,Virginia,85,0
8,2016,Deer Park,Washington,65,0.15
8,2016,Ephrata,Washington,72,0
8,2016,Olympia,Washington,66,0.02
8,2016,Quillayute,Washington,62,0.04
8,2016,Seattle,Washington,70,0
8,2016,Spokane,Washington,69,0.15
8,2016,Yakima,Washington,73,0
8,2016,Beckley,West Virginia,75,0.23
8,2016,Charleston,West Virginia,80,0.33
8,2016,Elkins,West Virginia,77,0.4
8,2016,Huntington,West Virginia,81,0.09
8,2016,Green Bay,Wisconsin,72,0.31
8,2016,La Crosse,Wisconsin,77,1.54
8,2016,Madison,Wisconsin,75,1.17
8,2016,Milwaukee,Wisconsin,78,0.2
8,2016,Casper,Wyoming,70,0.23
8,2016,Cheyenne,Wyoming,69,0.05
8,2016,Lander,Wyoming,70,0.1
8,2016,Rawlins,Wyoming,65,0.04
8,2016,Sheridan,Wyoming,70,0.07
8,2016,Birmingham,Alabama,82,1.38
8,2016,Huntsville,Alabama,82,1.57
8,2016,Mobile,Alabama,82,1.14
8,2016,Montgomery,Alabama,84,0.26
8,2016,Anchorage,Alaska,60,0.19
8,2016,Annette,Alaska,63,0.19
8,2016,Bethel,Alaska,58,1.56
8,2016,Bettles,Alaska,55,0.83
8,2016,Cold Bay,Alaska,57,1.04
8,2016,Cordova,Alaska,54,2.18
8,2016,Delta Junction/Ft Greely,Alaska,58,0.15
8,2016,Fairbanks,Alaska,60,0.62
8,2016,Gulkana,Alaska,55,0
8,2016,Gustavus,Alaska,60,0
8,2016,Homer,Alaska,58,0.15
8,2016,Iliamna,Alaska,58,0.83
8,2016,Juneau,Alaska,57,0.99
8,2016,Kenai,Alaska,57,0.4
8,2016,Ketchikan,Alaska,61,0.22
8,2016,King Salmon,Alaska,59,1.21
8,2016,Kodiak,Alaska,57,1.09
8,2016,Kotzebue,Alaska,55,1.12
8,2016,Mc Grath,Alaska,60,1.53
8,2016,Nome,Alaska,52,1.43
8,2016,Northway,Alaska,55,0.02
8,2016,Palmer,Alaska,58,0.28
8,2016,Petersburg,Alaska,60,0
8,2016,Puntilla Lake,Alaska,60,0
8,2016,Shemya,Alaska,60,0
8,2016,Sitka,Alaska,57,0.64
8,2016,Skagway,Alaska,58,0.16
8,2016,St Paul Island,Alaska,60,0
8,2016,Talkeetna,Alaska,58,0.43
8,2016,Tanana,Alaska,57,1.55
8,2016,Utqiagvik (Barrow),Alaska,38,0.75
8,2016,Wrangell,Alaska,60,0
8,2016,Yakutat,Alaska,56,3.04
8,2016,Douglas Bisbee,Arizona,75,0.08
8,2016,Kingman,Arizona,83,0.11
8,2016,Phoenix,Arizona,94,0.11
8,2016,Tucson,Arizona,87,0.03
8,2016,Winslow,Arizona,75,0.27
8,2016,Fort Smith,Arkansas,77,2.08
8,2016,Harrison,Arkansas,72,0.62
8,2016,North Little Rock,Arkansas,75,3.16
8,2016,Bakersfield,California,88,0
8,2016,Bishop,California,77,0
8,2016,China Lake,California,85,0
8,2016,Concord,California,72,0
8,2016,Eureka,California,57,0
8,2016,Fresno,California,85,0
8,2016,Hayward,California,66,0
8,2016,Long Beach,California,75,0
8,2016,Los Angeles,California,68,0
8,2016,Red Bluff,California,84,0
8,2016,Redding,California,86,0
8,2016,Sacramento,California,75,0
8,2016,Salinas,California,62,0
8,2016,San Diego,California,74,0
8,2016,San Francisco,California,64,0
8,2016,Sandberg,California,81,0
8,2016,Santa Barbara,California,65,0
8,2016,Santa Maria,California,62,0
8,2016,Stockton,California,77,0
8,2016,Alamosa,Colorado,60,0
8,2016,Colorado Springs,Colorado,68,0.2
8,2016,Craig,Colorado,64,0.25
8,2016,Denver,Colorado,70,0.02
8,2016,Grand Junction,Colorado,75,0
8,2016,Pueblo,Colorado,73,0.75
8,2016,Bridgeport,Connecticut,80,0.39
8,2016,Windsor Locks,Connecticut,77,1.71
8,2016,Newark,DE,81,1.39
8,2016,Wilmington,Delaware,81,1.39
8,2016,Daytona Beach,Florida,84,0.04
8,2016,Fort Lauderdale,Florida,85,0.55
8,2016,Gainesville,Florida,83,0.17
8,2016,Jacksonville,Florida,84,0.03
8,2016,Key West,Florida,85,0.15
8,2016,Miami,Florida,85,1.1
8,2016,Orlando,Florida,84,3.23
8,2016,Pensacola,Florida,83,1.76
8,2016,Tallahassee,Florida,85,1.33
8,2016,Tampa,Florida,85,1.16
8,2016,Vero Beach,Florida,84,0.04
8,2016,West Palm Beach,Florida,86,0.79
8,2016,Alma,Georgia,83,0.71
8,2016,Athens,Georgia,82,3.67
8,2016,Atlanta,Georgia,83,1.29
8,2016,Augusta,Georgia,84,0.79
8,2016,Macon,Georgia,84,0.81
8,2016,Savannah,Georgia,85,0.17
8,2016,Hilo,Hawaii,77,2.06
8,2016,Honolulu,Hawaii,82,0
8,2016,Kahului,Hawaii,80,0.05
8,2016,Kaunakakai,Hawaii,81,0.01
8,2016,Lihue,Hawaii,80,0.27
8,2016,Boise,Idaho,79,0
8,2016,Lewiston,Idaho,80,0
8,2016,Pocatello,Idaho,70,0
8,2016,Chicago,Illinois,74,1.36
8,2016,Moline,Illinois,74,0.99
8,2016,Peoria,Illinois,75,1.05
8,2016,Quincy,Illinois,74,0.29
8,2016,Rockford,Illinois,73,0.93
8,2016,Springfield,Illinois,76,2.15
8,2016,Evansville,Indiana,77,0.99
8,2016,Fort Wayne,Indiana,74,0.94
8,2016,Indianapolis,Indiana,76,1.46
8,2016,South Bend,Indiana,72,8.91
8,2016,Cedar Rapids,Iowa,72,0.31
8,2016,Des Moines,Iowa,75,0.74
8,2016,Dubuque,Iowa,71,0.8
8,2016,Sioux City,Iowa,73,0.35
8,2016,Waterloo,Iowa,71,1.72
8,2016,Concordia,Kansas,75,0.63
8,2016,Dodge City,Kansas,76,0
8,2016,Goodland,Kansas,72,0
8,2016,Medicine Lodge,Kansas,76,0
8,2016,Topeka,Kansas,75,0.49
8,2016,Wichita,Kansas,76,1.13
8,2016,Covington,Kentucky,76,4.55
8,2016,Jackson,Kentucky,76,3.7
8,2016,Lexington,Kentucky,76,2.78
8,2016,Louisville,Kentucky,79,3.71
8,2016,Paducah,Kentucky,77,2.24
8,2016,Baton Rouge,Louisiana,83,6.08
8,2016,Lake Charles,Louisiana,82,2.87
8,2016,New Orleans,Louisiana,86,2.69
8,2016,Shreveport,Louisiana,80,3.77
8,2016,Slidell,Louisiana,83,0.75
8,2016,Bangor,Maine,69,0.48
8,2016,Caribou,Maine,66,1.03
8,2016,Portland,Maine,72,0.46
8,2016,Baltimore,Maryland,80,3.38
8,2016,Salisbury,Maryland,81,2.68
8,2016,Boston,Massachusetts,76,0.01
8,2016,Milton,Massachusetts,76,0.02
8,2016,Worcester,Massachusetts,73,0.4
8,2016,Alpena,Michigan,71,0.41
8,2016,Detroit,Michigan,75,2.64
8,2016,Flint,Michigan,76,2.9
8,2016,Grand Rapids,Michigan,73,3.28
8,2016,Houghton Lake,Michigan,70,1.76
8,2016,Lansing,Michigan,73,3.97
8,2016,Marquette,Michigan,65,3.16
8,2016,Muskegon,Michigan,73,0.78
8,2016,Sault Ste Marie,Michigan,71,1.45
8,2016,Duluth,Minnesota,67,1.03
8,2016,International Falls,Minnesota,63,0.04
8,2016,Minneapolis,Minnesota,71,1.02
8,2016,Rochester,Minnesota,68,2.21
8,2016,St Cloud,Minnesota,67,0.93
8,2016,Greenville,Mississippi,81,2.29
8,2016,Greenwood,Mississippi,81,3.17
8,2016,Gulfport,Mississippi,83,0.64
8,2016,Hattiesburg,Mississippi,83,2.21
8,2016,Jackson,Mississippi,82,1.4
8,2016,Meridian,Mississippi,83,0.73
8,2016,Tupelo,Mississippi,82,2.09
8,2016,Cape Girardeau,Missouri,76,2.51
8,2016,Columbia,Missouri,74,0.2
8,2016,Kansas City,Missouri,74,1.06
8,2016,Rolla/Vichy,Missouri,73,0.12
8,2016,Springfield,Missouri,74,0.08
8,2016,St Joseph,Missouri,74,0.61
8,2016,St Louis,Missouri,78,2.52
8,2016,Billings,Montana,69,1.01
8,2016,Butte,Montana,62,0.19
8,2016,Cut Bank,Montana,62,0.22
8,2016,Dillon,Montana,65,0.01
8,2016,Glasgow,Montana,69,0.26
8,2016,Great Falls,Montana,65,0.31
8,2016,Havre,Montana,67,0.11
8,2016,Helena,Montana,69,0.44
8,2016,Kalispell,Montana,66,0.02
8,2016,Miles City,Montana,70,0.74
8,2016,Missoula,Montana,69,0.12
8,2016,Grand Island,Nebraska,72,0.32
8,2016,Lincoln,Nebraska,74,0.24
8,2016,Norfolk,Nebraska,71,0.07
8,2016,North Platte,Nebraska,70,0.04
8,2016,Omaha,Nebraska,74,1.74
8,2016,Scottsbluff,Nebraska,68,0.75
8,2016,Sidney,Nebraska,68,0.2
8,2016,Valentine,Nebraska,70,0.54
8,2016,Ely,Nevada,67,0
8,2016,Eureka,Nevada,70,0
8,2016,Las Vegas,Nevada,94,0.08
8,2016,Mercury,Nevada,86,0
8,2016,Reno,Nevada,79,0.04
8,2016,Winnemucca,Nevada,74,0
8,2016,Concord,New Hampshire,73,0.32
8,2016,Mt. Washington,New Hampshire,50,2.1
8,2016,Atlantic City,New Jersey,80,0.92
8,2016,Newark,New Jersey,82,0.44
8,2016,Albuquerque,New Mexico,74,0.24
8,2016,Clayton,New Mexico,70,0.64
8,2016,Roswell,New Mexico,76,2.19
8,2016,Albany,New York,75,0.64
8,2016,Binghamton,New York,70,1.55
8,2016,Buffalo,New York,76,1.25
8,2016,Glens Falls,New York,71,0.73
8,2016,Islip,New York,80,0.72
8,2016,New York,New York,83,0.42
8,2016,Rochester,New York,75,1.99
8,2016,Syracuse,New York,74,1.02
8,2016,Asheville,North Carolina,76,2.33
8,2016,Cape Hatteras,North Carolina,83,1.32
8,2016,Charlotte,North Carolina,84,0.44
8,2016,Greensboro,North Carolina,82,0.8
8,2016,Hickory,North Carolina,80,1.36
8,2016,Raleigh/Durham,North Carolina,84,0.38
8,2016,Wilmington,North Carolina,83,1.53
8,2016,Bismarck,North Dakota,66,0.29
8,2016,Dickinson,North Dakota,64,0.31
8,2016,Fargo,North Dakota,68,0.29
8,2016,Grand Forks,North Dakota,68,0.78
8,2016,Williston,North Dakota,69,0.17
8,2016,Akron,Ohio,76,0.65
8,2016,Cleveland,Ohio,77,0.77
8,2016,Columbus,Ohio,75,1.45
8,2016,Dayton,Ohio,74,1.2
8,2016,Mansfield,Ohio,75,0.51
8,2016,Toledo,Ohio,74,1.83
8,2016,Youngstown/Warren,Ohio,74,0.57
8,2016,Gage,Oklahoma,78,0.37
8,2016,Oklahoma City,Oklahoma,78,0.06
8,2016,Ponca City,Oklahoma,77,0.13
8,2016,Tulsa,Oklahoma,78,0.11
8,2016,Astoria,Oregon,65,0
8,2016,Burns,Oregon,71,0
8,2016,Eugene,Oregon,73,0
8,2016,Medford,Oregon,83,0
8,2016,Pendleton,Oregon,77,0
8,2016,Portland,Oregon,76,0
8,2016,Redmond,Oregon,70,0
8,2016,Salem,Oregon,75,0
8,2016,Allentown,Pennsylvania,79,1
8,2016,Erie,Pennsylvania,76,0.75
8,2016,Harrisburg,Pennsylvania,80,2.27
8,2016,Philadelphia,Pennsylvania,83,1.36
8,2016,Pittsburgh,Pennsylvania,75,1.1
8,2016,Wilkes-Barre/Scranton,Pennsylvania,75,1.14
8,2016,Williamsport,Pennsylvania,77,2.36
8,2016,San Juan,Puerto Rico,84,0.04
8,2016,Providence,Rhode Island,77,0
8,2016,Anderson,South Carolina,82,1.47
8,2016,Charleston,South Carolina,85,0.03
8,2016,Columbia,South Carolina,85,0.55
8,2016,Greer,South Carolina,81,0.3
8,2016,Aberdeen,South Dakota,69,0.46
8,2016,Huron,South Dakota,70,0.75
8,2016,Pierre,South Dakota,70,0.38
8,2016,Rapid City,South Dakota,66,0.23
8,2016,Sioux Falls,South Dakota,72,0.19
8,2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,77,3.18
8,2016,Chattanooga,Tennessee,82,1.17
8,2016,Clarksville,Tennessee,77,2.49
8,2016,Crossville,Tennessee,75,2.32
8,2016,Knoxville,Tennessee,80,1
8,2016,Memphis,Tennessee,80,3.8
8,2016,Nashville,Tennessee,79,1.87
8,2016,Oak Ridge,Tennessee,79,2.91
8,2016,Abilene,Texas,77,2.65
8,2016,Amarillo,Texas,72,1.26
8,2016,Austin/Bergstrom,Texas,78,6.61
8,2016,Austin/City,Texas,78,5.52
8,2016,Beaumont/Port Arthur,Texas,82,3.31
8,2016,Brownsville,Texas,86,0.3
8,2016,Childress,Texas,78,1.07
8,2016,College Station,Texas,79,5.46
8,2016,Corpus Christi,Texas,84,2.59
8,2016,Dalhart,Texas,73,0.57
8,2016,Dallas,Texas,79,2.89
8,2016,Dallas-Fort Worth,Texas,79,3.44
8,2016,Del Rio,Texas,81,5.65
8,2016,El Paso,Texas,79,1.53
8,2016,Fort Worth,Texas,79,5.18
8,2016,Galveston,Texas,83,3.39
8,2016,Houston,Texas,81,3.79
8,2016,Lubbock,Texas,75,0.09
8,2016,Midland,Texas,78,0
8,2016,San Angelo,Texas,78,0.83
8,2016,San Antonio,Texas,79,3.7
8,2016,Victoria,Texas,81,3.27
8,2016,Waco,Texas,78,3.06
8,2016,Wichita Falls,Texas,76,0.29
8,2016,Salt Lake City,Utah,81,0
8,2016,Blacksburg,VA,78,1.53
8,2016,Burlington,Vermont,73,1.23
8,2016,Lynchburg,Virginia,78,0.15
8,2016,Norfolk,Virginia,83,1.63
8,2016,Richmond,Virginia,82,0.2
8,2016,Roanoke,Virginia,78,1.53
8,2016,Wallops Island,Virginia,82,1.76
8,2016,Washington,Virginia,84,2.73
8,2016,Deer Park,Washington,69,0
8,2016,Ephrata,Washington,78,0
8,2016,Olympia,Washington,69,0
8,2016,Quillayute,Washington,65,0.03
8,2016,Seattle,Washington,72,0
8,2016,Spokane,Washington,76,0
8,2016,Yakima,Washington,78,0
8,2016,Beckley,West Virginia,73,1.42
8,2016,Charleston,West Virginia,78,1.62
8,2016,Elkins,West Virginia,74,1.03
8,2016,Huntington,West Virginia,77,2.44
8,2016,Green Bay,Wisconsin,70,1.21
8,2016,La Crosse,Wisconsin,72,2.51
8,2016,Madison,Wisconsin,71,3.5
8,2016,Milwaukee,Wisconsin,75,0.54
8,2016,Casper,Wyoming,62,0.29
8,2016,Cheyenne,Wyoming,65,0.51
8,2016,Lander,Wyoming,65,0.4
8,2016,Rawlins,Wyoming,60,0.04
8,2016,Sheridan,Wyoming,66,0.79
8,2016,Birmingham,Alabama,83,0.16
8,2016,Huntsville,Alabama,83,1.61
8,2016,Mobile,Alabama,83,0.3
8,2016,Montgomery,Alabama,85,0.2
8,2016,Anchorage,Alaska,61,1.6
8,2016,Annette,Alaska,65,0.16
8,2016,Bethel,Alaska,57,0.49
8,2016,Bettles,Alaska,56,0.64
8,2016,Cold Bay,Alaska,57,0.28
8,2016,Cordova,Alaska,57,6.03
